ENTITY,DATE,PRICE
ACCURIDE CORP N,10/3/2007,11.97000027
ACCURIDE CORP N,10/4/2007,12.19999981
ACCURIDE CORP N,10/5/2007,12.5
ACCURIDE CORP N,10/8/2007,12.07999992
ACCURIDE CORP N,10/9/2007,12.35000038
ACCURIDE CORP N,10/10/2007,12.11999989
ACCURIDE CORP N,10/11/2007,12.19999981
ACCURIDE CORP N,10/12/2007,12.02999973
ACCURIDE CORP N,10/15/2007,11.75
ACCURIDE CORP N,10/16/2007,11.97999954
ACCURIDE CORP N,10/17/2007,11.5
ACCURIDE CORP N,10/18/2007,11.34000015
ACCURIDE CORP N,10/19/2007,11.03999996
ACCURIDE CORP N,10/22/2007,11.01000023
ACCURIDE CORP N,10/23/2007,10.85999966
ACCURIDE CORP N,10/24/2007,10.84000015
ACCURIDE CORP N,10/25/2007,10.63000011
ACCURIDE CORP N,10/26/2007,10.5
ACCURIDE CORP N,10/29/2007,10.80000019
ACCURIDE CORP N,10/30/2007,10.40999985
ACCURIDE CORP N,10/31/2007,10.19999981
ACCURIDE CORP N,11/1/2007,8.859999657
ACCURIDE CORP N,11/2/2007,9.56000042
ACCURIDE CORP N,11/5/2007,8.729999542
ACCURIDE CORP N,11/6/2007,8.010000229
ACCURIDE CORP N,11/7/2007,7.059999943
ACCURIDE CORP N,11/8/2007,7.769999981
ACCURIDE CORP N,11/9/2007,7.769999981
ACCURIDE CORP N,11/12/2007,7.46999979
ACCURIDE CORP N,11/13/2007,7.480000019
ACCURIDE CORP N,11/14/2007,7.420000076
ACCURIDE CORP N,11/15/2007,7.28000021
ACCURIDE CORP N,11/16/2007,7.260000229
ACCURIDE CORP N,11/19/2007,7.210000038
ACCURIDE CORP N,11/20/2007,7.300000191
ACCURIDE CORP N,11/21/2007,7.210000038
ACCURIDE CORP N,11/23/2007,7.369999886
ACCURIDE CORP N,11/26/2007,7.150000095
ACCURIDE CORP N,11/27/2007,7.199999809
ACCURIDE CORP N,11/28/2007,7.340000153
ACCURIDE CORP N,11/29/2007,7.559999943
ACCURIDE CORP N,11/30/2007,7.590000153
ACCURIDE CORP N,12/3/2007,7.579999924
ACCURIDE CORP N,12/4/2007,7.480000019
ACCURIDE CORP N,12/5/2007,7.5
ACCURIDE CORP N,12/6/2007,7.690000057
ACCURIDE CORP N,12/7/2007,7.710000038
ACCURIDE CORP N,12/10/2007,7.809999943
ACCURIDE CORP N,12/11/2007,8.06000042
ACCURIDE CORP N,12/12/2007,7.78000021
ACCURIDE CORP N,12/13/2007,7.260000229
ACCURIDE CORP N,12/14/2007,7.099999905
ACCURIDE CORP N,12/17/2007,7.119999886
ACCURIDE CORP N,12/18/2007,7.389999866
ACCURIDE CORP N,12/19/2007,7.5
ACCURIDE CORP N,12/20/2007,7.590000153
ACCURIDE CORP N,12/21/2007,8.300000191
ACCURIDE CORP N,12/24/2007,8.380000114
ACCURIDE CORP N,12/26/2007,8.930000305
ACCURIDE CORP N,12/27/2007,8.100000381
ACCURIDE CORP N,12/28/2007,8.369999886
ACCURIDE CORP N,12/31/2007,7.860000134
IRWIN FINANCIAL,1/3/2006,21.53000069
IRWIN FINANCIAL,1/4/2006,21.48999977
IRWIN FINANCIAL,1/5/2006,21.48999977
IRWIN FINANCIAL,1/6/2006,21.5
IRWIN FINANCIAL,1/9/2006,21.48999977
IRWIN FINANCIAL,1/10/2006,21.28000069
IRWIN FINANCIAL,1/11/2006,21.45000076
IRWIN FINANCIAL,1/12/2006,21.29999924
IRWIN FINANCIAL,1/13/2006,21.37000084
IRWIN FINANCIAL,1/17/2006,21.12999916
IRWIN FINANCIAL,1/18/2006,21.17000008
IRWIN FINANCIAL,1/19/2006,21.42000008
IRWIN FINANCIAL,1/20/2006,21.5
IRWIN FINANCIAL,1/23/2006,21.60000038
IRWIN FINANCIAL,1/24/2006,21.78000069
IRWIN FINANCIAL,1/25/2006,21.64999962
IRWIN FINANCIAL,1/26/2006,21.68000031
IRWIN FINANCIAL,1/27/2006,21.47999954
IRWIN FINANCIAL,1/30/2006,21.51000023
IRWIN FINANCIAL,1/31/2006,21.42000008
IRWIN FINANCIAL,2/1/2006,21.18000031
IRWIN FINANCIAL,2/2/2006,20.95000076
IRWIN FINANCIAL,2/3/2006,20.51000023
IRWIN FINANCIAL,2/6/2006,20.03000069
IRWIN FINANCIAL,2/7/2006,19.85000038
IRWIN FINANCIAL,2/8/2006,19.61000061
IRWIN FINANCIAL,2/9/2006,19.61000061
IRWIN FINANCIAL,2/10/2006,19.87000084
IRWIN FINANCIAL,2/13/2006,19.65999985
IRWIN FINANCIAL,2/14/2006,19.89999962
IRWIN FINANCIAL,2/15/2006,20.02000046
IRWIN FINANCIAL,2/16/2006,20.07999992
IRWIN FINANCIAL,2/17/2006,20.07999992
IRWIN FINANCIAL,2/21/2006,20.09000015
IRWIN FINANCIAL,2/22/2006,20.17000008
IRWIN FINANCIAL,2/23/2006,20.07999992
IRWIN FINANCIAL,2/24/2006,20
IRWIN FINANCIAL,2/27/2006,20
IRWIN FINANCIAL,2/28/2006,20.04000092
IRWIN FINANCIAL,3/1/2006,20.04999924
IRWIN FINANCIAL,3/2/2006,20.02000046
IRWIN FINANCIAL,3/3/2006,19.94000053
IRWIN FINANCIAL,3/6/2006,19.70999908
IRWIN FINANCIAL,3/7/2006,19.62000084
IRWIN FINANCIAL,3/8/2006,19.44000053
IRWIN FINANCIAL,3/9/2006,19.13999939
IRWIN FINANCIAL,3/10/2006,19.62000084
IRWIN FINANCIAL,3/13/2006,19.67000008
IRWIN FINANCIAL,3/14/2006,19.88999939
IRWIN FINANCIAL,3/15/2006,19.45999908
IRWIN FINANCIAL,3/16/2006,19.60000038
IRWIN FINANCIAL,3/17/2006,19.76000023
IRWIN FINANCIAL,3/20/2006,19.71999931
IRWIN FINANCIAL,3/21/2006,19.61000061
IRWIN FINANCIAL,3/22/2006,19.70000076
IRWIN FINANCIAL,3/23/2006,19.70000076
IRWIN FINANCIAL,3/24/2006,19.79000092
IRWIN FINANCIAL,3/27/2006,19.75
IRWIN FINANCIAL,3/28/2006,19.54999924
IRWIN FINANCIAL,3/29/2006,19.62000084
IRWIN FINANCIAL,3/30/2006,19.30999947
IRWIN FINANCIAL,3/31/2006,19.32999992
IRWIN FINANCIAL,4/3/2006,19.17000008
IRWIN FINANCIAL,4/4/2006,19.5
IRWIN FINANCIAL,4/5/2006,19.40999985
IRWIN FINANCIAL,4/6/2006,18.98999977
IRWIN FINANCIAL,4/7/2006,18.67000008
IRWIN FINANCIAL,4/10/2006,18.55999947
IRWIN FINANCIAL,4/11/2006,18.38999939
IRWIN FINANCIAL,4/12/2006,18.01000023
IRWIN FINANCIAL,4/13/2006,18.20000076
IRWIN FINANCIAL,4/17/2006,18.10000038
IRWIN FINANCIAL,4/18/2006,18.07999992
IRWIN FINANCIAL,4/19/2006,18.34000015
IRWIN FINANCIAL,4/20/2006,18.35000038
IRWIN FINANCIAL,4/21/2006,18.29999924
IRWIN FINANCIAL,4/24/2006,18.18000031
IRWIN FINANCIAL,4/25/2006,18.23999977
IRWIN FINANCIAL,4/26/2006,18.22999954
IRWIN FINANCIAL,4/27/2006,18.22999954
IRWIN FINANCIAL,4/28/2006,18.36000061
IRWIN FINANCIAL,5/1/2006,18.21999931
IRWIN FINANCIAL,5/2/2006,18.54000092
IRWIN FINANCIAL,5/3/2006,18.62000084
IRWIN FINANCIAL,5/4/2006,18.95000076
IRWIN FINANCIAL,5/5/2006,19.53000069
IRWIN FINANCIAL,5/8/2006,19.71999931
IRWIN FINANCIAL,5/9/2006,19.90999985
IRWIN FINANCIAL,5/10/2006,20.70999908
IRWIN FINANCIAL,5/11/2006,19.59000015
IRWIN FINANCIAL,5/12/2006,19.04000092
IRWIN FINANCIAL,5/15/2006,19.36000061
IRWIN FINANCIAL,5/16/2006,19.31999969
IRWIN FINANCIAL,5/17/2006,19.54999924
IRWIN FINANCIAL,5/18/2006,19.76000023
IRWIN FINANCIAL,5/19/2006,20.81999969
IRWIN FINANCIAL,5/22/2006,20.72999954
IRWIN FINANCIAL,5/23/2006,20.10000038
IRWIN FINANCIAL,5/24/2006,20.37999916
IRWIN FINANCIAL,5/25/2006,20.37000084
IRWIN FINANCIAL,5/26/2006,20.67000008
IRWIN FINANCIAL,5/30/2006,20.59000015
IRWIN FINANCIAL,5/31/2006,20.60000038
IRWIN FINANCIAL,6/1/2006,20.95000076
IRWIN FINANCIAL,6/2/2006,21
IRWIN FINANCIAL,6/5/2006,20.5
IRWIN FINANCIAL,6/6/2006,20.21999931
IRWIN FINANCIAL,6/7/2006,20.36000061
IRWIN FINANCIAL,6/8/2006,20.62000084
IRWIN FINANCIAL,6/9/2006,20.40999985
IRWIN FINANCIAL,6/12/2006,20.22999954
IRWIN FINANCIAL,6/13/2006,20.53000069
IRWIN FINANCIAL,6/14/2006,19.93000031
IRWIN FINANCIAL,6/15/2006,20.55999947
IRWIN FINANCIAL,6/16/2006,20.26000023
IRWIN FINANCIAL,6/19/2006,19.78000069
IRWIN FINANCIAL,6/20/2006,19.67000008
IRWIN FINANCIAL,6/21/2006,19.52000046
IRWIN FINANCIAL,6/22/2006,19.35000038
IRWIN FINANCIAL,6/23/2006,19.15999985
IRWIN FINANCIAL,6/26/2006,19.59000015
IRWIN FINANCIAL,6/27/2006,19.18000031
IRWIN FINANCIAL,6/28/2006,19.19000053
IRWIN FINANCIAL,6/29/2006,19.94000053
IRWIN FINANCIAL,6/30/2006,19.38999939
IRWIN FINANCIAL,7/3/2006,19.45000076
IRWIN FINANCIAL,7/5/2006,19.29999924
IRWIN FINANCIAL,7/6/2006,19.82999992
IRWIN FINANCIAL,7/7/2006,19.56999969
IRWIN FINANCIAL,7/10/2006,19.71999931
IRWIN FINANCIAL,7/11/2006,19.64999962
IRWIN FINANCIAL,7/12/2006,19.18000031
IRWIN FINANCIAL,7/13/2006,18.70000076
IRWIN FINANCIAL,7/14/2006,18.62000084
IRWIN FINANCIAL,7/17/2006,18.55999947
IRWIN FINANCIAL,7/18/2006,19.10000038
IRWIN FINANCIAL,7/19/2006,19.70000076
IRWIN FINANCIAL,7/20/2006,19.22999954
IRWIN FINANCIAL,7/21/2006,18.97999954
IRWIN FINANCIAL,7/24/2006,19.87000084
IRWIN FINANCIAL,7/25/2006,19.38999939
IRWIN FINANCIAL,7/26/2006,19.55999947
IRWIN FINANCIAL,7/27/2006,19.26000023
IRWIN FINANCIAL,7/28/2006,19.95999908
IRWIN FINANCIAL,7/31/2006,19.62999916
IRWIN FINANCIAL,8/1/2006,19.65999985
IRWIN FINANCIAL,8/2/2006,19.45999908
IRWIN FINANCIAL,8/3/2006,19.37000084
IRWIN FINANCIAL,8/4/2006,19.20999908
IRWIN FINANCIAL,8/7/2006,19.10000038
IRWIN FINANCIAL,8/8/2006,18.93000031
IRWIN FINANCIAL,8/9/2006,18.60000038
IRWIN FINANCIAL,8/10/2006,18.69000053
IRWIN FINANCIAL,8/11/2006,18.53000069
IRWIN FINANCIAL,8/14/2006,18.52000046
IRWIN FINANCIAL,8/15/2006,19.07999992
IRWIN FINANCIAL,8/16/2006,19.11000061
IRWIN FINANCIAL,8/17/2006,19.20999908
IRWIN FINANCIAL,8/18/2006,19.20000076
IRWIN FINANCIAL,8/21/2006,18.81999969
IRWIN FINANCIAL,8/22/2006,18.79999924
IRWIN FINANCIAL,8/23/2006,18.35000038
IRWIN FINANCIAL,8/24/2006,18.22999954
IRWIN FINANCIAL,8/25/2006,18.20999908
IRWIN FINANCIAL,8/28/2006,18.45999908
IRWIN FINANCIAL,8/29/2006,18.97999954
IRWIN FINANCIAL,8/30/2006,19
IRWIN FINANCIAL,8/31/2006,19.04000092
IRWIN FINANCIAL,9/1/2006,19
IRWIN FINANCIAL,9/5/2006,19.29999924
IRWIN FINANCIAL,9/6/2006,19
IRWIN FINANCIAL,9/7/2006,18.69000053
IRWIN FINANCIAL,9/8/2006,18.62999916
IRWIN FINANCIAL,9/11/2006,18.77000046
IRWIN FINANCIAL,9/12/2006,19.34000015
IRWIN FINANCIAL,9/13/2006,19.22999954
IRWIN FINANCIAL,9/14/2006,19.22999954
IRWIN FINANCIAL,9/15/2006,19.25
IRWIN FINANCIAL,9/18/2006,19.17000008
IRWIN FINANCIAL,9/19/2006,19.09000015
IRWIN FINANCIAL,9/20/2006,19.56999969
IRWIN FINANCIAL,9/21/2006,19.43000031
IRWIN FINANCIAL,9/22/2006,19.19000053
IRWIN FINANCIAL,9/25/2006,19.46999931
IRWIN FINANCIAL,9/26/2006,19.48999977
IRWIN FINANCIAL,9/27/2006,19.62000084
IRWIN FINANCIAL,9/28/2006,19.93000031
IRWIN FINANCIAL,9/29/2006,19.55999947
IRWIN FINANCIAL,10/2/2006,19.47999954
IRWIN FINANCIAL,10/3/2006,20.15999985
IRWIN FINANCIAL,10/4/2006,20.45999908
IRWIN FINANCIAL,10/5/2006,20.56999969
IRWIN FINANCIAL,10/6/2006,20.56999969
IRWIN FINANCIAL,10/9/2006,20.70000076
IRWIN FINANCIAL,10/10/2006,20.95000076
IRWIN FINANCIAL,10/11/2006,21.04000092
IRWIN FINANCIAL,10/12/2006,21.43000031
IRWIN FINANCIAL,10/13/2006,21.59000015
IRWIN FINANCIAL,10/16/2006,21.79999924
IRWIN FINANCIAL,10/17/2006,21.90999985
IRWIN FINANCIAL,10/18/2006,21.95000076
IRWIN FINANCIAL,10/19/2006,22.20000076
IRWIN FINANCIAL,10/20/2006,21.96999931
IRWIN FINANCIAL,10/23/2006,21.87999916
IRWIN FINANCIAL,10/24/2006,21.86000061
IRWIN FINANCIAL,10/25/2006,21.96999931
IRWIN FINANCIAL,10/26/2006,22.12999916
IRWIN FINANCIAL,10/27/2006,21.81999969
IRWIN FINANCIAL,10/30/2006,22.10000038
IRWIN FINANCIAL,10/31/2006,22.17000008
IRWIN FINANCIAL,11/1/2006,21.82999992
IRWIN FINANCIAL,11/2/2006,21.70000076
IRWIN FINANCIAL,11/3/2006,21.87000084
IRWIN FINANCIAL,11/6/2006,21.95000076
IRWIN FINANCIAL,11/7/2006,21.98999977
IRWIN FINANCIAL,11/8/2006,22.18000031
IRWIN FINANCIAL,11/9/2006,22.37000084
IRWIN FINANCIAL,11/10/2006,22.37000084
IRWIN FINANCIAL,11/13/2006,22.29999924
IRWIN FINANCIAL,11/14/2006,22.94000053
IRWIN FINANCIAL,11/15/2006,22.79999924
IRWIN FINANCIAL,11/16/2006,22.79999924
IRWIN FINANCIAL,11/17/2006,22.64999962
IRWIN FINANCIAL,11/20/2006,22.79000092
IRWIN FINANCIAL,11/21/2006,22.60000038
IRWIN FINANCIAL,11/22/2006,22.56999969
IRWIN FINANCIAL,11/24/2006,22.54999924
IRWIN FINANCIAL,11/27/2006,21.93000031
IRWIN FINANCIAL,11/28/2006,21.94000053
IRWIN FINANCIAL,11/29/2006,22.22999954
IRWIN FINANCIAL,11/30/2006,22.03000069
IRWIN FINANCIAL,12/1/2006,21.89999962
IRWIN FINANCIAL,12/4/2006,22.15999985
IRWIN FINANCIAL,12/5/2006,22.64999962
IRWIN FINANCIAL,12/6/2006,22.40999985
IRWIN FINANCIAL,12/7/2006,22.20000076
IRWIN FINANCIAL,12/8/2006,22.03000069
IRWIN FINANCIAL,12/11/2006,22.09000015
IRWIN FINANCIAL,12/12/2006,22.03000069
IRWIN FINANCIAL,12/13/2006,22.12000084
IRWIN FINANCIAL,12/14/2006,22.34000015
IRWIN FINANCIAL,12/15/2006,22.59000015
IRWIN FINANCIAL,12/18/2006,22.43000031
IRWIN FINANCIAL,12/19/2006,22.37999916
IRWIN FINANCIAL,12/20/2006,22.53000069
IRWIN FINANCIAL,12/21/2006,22.61000061
IRWIN FINANCIAL,12/22/2006,22.47999954
IRWIN FINANCIAL,12/26/2006,22.63999939
IRWIN FINANCIAL,12/27/2006,22.79999924
IRWIN FINANCIAL,12/28/2006,22.76000023
IRWIN FINANCIAL,12/29/2006,22.62999916
IRWIN FINANCIAL,1/3/2007,22.60000038
IRWIN FINANCIAL,1/4/2007,22.94000053
IRWIN FINANCIAL,1/5/2007,21.94000053
IRWIN FINANCIAL,1/8/2007,22.04999924
IRWIN FINANCIAL,1/9/2007,21.95000076
IRWIN FINANCIAL,1/10/2007,21.72999954
IRWIN FINANCIAL,1/11/2007,21.55999947
IRWIN FINANCIAL,1/12/2007,21.70000076
IRWIN FINANCIAL,1/16/2007,21.72999954
IRWIN FINANCIAL,1/17/2007,21.12000084
IRWIN FINANCIAL,1/18/2007,20.95000076
IRWIN FINANCIAL,1/19/2007,21.12000084
IRWIN FINANCIAL,1/22/2007,21.11000061
IRWIN FINANCIAL,1/23/2007,21.45000076
IRWIN FINANCIAL,1/24/2007,21.76000023
IRWIN FINANCIAL,1/25/2007,21.42000008
IRWIN FINANCIAL,1/26/2007,21.71999931
IRWIN FINANCIAL,1/29/2007,21.86000061
IRWIN FINANCIAL,1/30/2007,21.52000046
IRWIN FINANCIAL,1/31/2007,21.82999992
IRWIN FINANCIAL,2/1/2007,21.60000038
IRWIN FINANCIAL,2/2/2007,21.75
IRWIN FINANCIAL,2/5/2007,22.06999969
IRWIN FINANCIAL,2/6/2007,21.95000076
IRWIN FINANCIAL,2/7/2007,21.62000084
IRWIN FINANCIAL,2/8/2007,21.56999969
IRWIN FINANCIAL,2/9/2007,21.46999931
IRWIN FINANCIAL,2/12/2007,21.90999985
IRWIN FINANCIAL,2/13/2007,21.67000008
IRWIN FINANCIAL,2/14/2007,21.52000046
IRWIN FINANCIAL,2/15/2007,21.51000023
IRWIN FINANCIAL,2/16/2007,21.5
IRWIN FINANCIAL,2/20/2007,21.47999954
IRWIN FINANCIAL,2/21/2007,21.54999924
IRWIN FINANCIAL,2/22/2007,21.75
IRWIN FINANCIAL,2/23/2007,21.37000084
IRWIN FINANCIAL,2/26/2007,21.27000046
IRWIN FINANCIAL,2/27/2007,20.86000061
IRWIN FINANCIAL,2/28/2007,20.65999985
IRWIN FINANCIAL,3/1/2007,20.34000015
IRWIN FINANCIAL,3/2/2007,19.88999939
IRWIN FINANCIAL,3/5/2007,19.19000053
IRWIN FINANCIAL,3/6/2007,19.64999962
IRWIN FINANCIAL,3/7/2007,19.59000015
IRWIN FINANCIAL,3/8/2007,19.55999947
IRWIN FINANCIAL,3/9/2007,19.78000069
IRWIN FINANCIAL,3/12/2007,19.73999977
IRWIN FINANCIAL,3/13/2007,19.15999985
IRWIN FINANCIAL,3/14/2007,18.85000038
IRWIN FINANCIAL,3/15/2007,19
IRWIN FINANCIAL,3/16/2007,18.88999939
IRWIN FINANCIAL,3/19/2007,19.04999924
IRWIN FINANCIAL,3/20/2007,19.13999939
IRWIN FINANCIAL,3/21/2007,19.06999969
IRWIN FINANCIAL,3/22/2007,19
IRWIN FINANCIAL,3/23/2007,19.18000031
IRWIN FINANCIAL,3/26/2007,19.10000038
IRWIN FINANCIAL,3/27/2007,18.92000008
IRWIN FINANCIAL,3/28/2007,18.85000038
IRWIN FINANCIAL,3/29/2007,18.81999969
IRWIN FINANCIAL,3/30/2007,18.63999939
IRWIN FINANCIAL,4/2/2007,18.42000008
IRWIN FINANCIAL,4/3/2007,18.46999931
IRWIN FINANCIAL,4/4/2007,18.12000084
IRWIN FINANCIAL,4/5/2007,18.14999962
IRWIN FINANCIAL,4/9/2007,17.88999939
IRWIN FINANCIAL,4/10/2007,17.95000076
IRWIN FINANCIAL,4/11/2007,17.69000053
IRWIN FINANCIAL,4/12/2007,17.87000084
IRWIN FINANCIAL,4/13/2007,16.94000053
IRWIN FINANCIAL,4/16/2007,17.01000023
IRWIN FINANCIAL,4/17/2007,16.5
IRWIN FINANCIAL,4/18/2007,16.30999947
IRWIN FINANCIAL,4/19/2007,16.06999969
IRWIN FINANCIAL,4/20/2007,16.23999977
IRWIN FINANCIAL,4/23/2007,16.21999931
IRWIN FINANCIAL,4/24/2007,16.26000023
IRWIN FINANCIAL,4/25/2007,16.52000046
IRWIN FINANCIAL,4/26/2007,16.37999916
IRWIN FINANCIAL,4/27/2007,16.38999939
IRWIN FINANCIAL,4/30/2007,16.03000069
IRWIN FINANCIAL,5/1/2007,16.26000023
IRWIN FINANCIAL,5/2/2007,16.52000046
IRWIN FINANCIAL,5/3/2007,16.51000023
IRWIN FINANCIAL,5/4/2007,16.70999908
IRWIN FINANCIAL,5/7/2007,17
IRWIN FINANCIAL,5/8/2007,17.19000053
IRWIN FINANCIAL,5/9/2007,17.09000015
IRWIN FINANCIAL,5/10/2007,16.77000046
IRWIN FINANCIAL,5/11/2007,16.96999931
IRWIN FINANCIAL,5/14/2007,16.84000015
IRWIN FINANCIAL,5/15/2007,16.81999969
IRWIN FINANCIAL,5/16/2007,16.75
IRWIN FINANCIAL,5/17/2007,16.60000038
IRWIN FINANCIAL,5/18/2007,16.55999947
IRWIN FINANCIAL,5/21/2007,16.57999992
IRWIN FINANCIAL,5/22/2007,16.60000038
IRWIN FINANCIAL,5/23/2007,16.30999947
IRWIN FINANCIAL,5/24/2007,15.98999977
IRWIN FINANCIAL,5/25/2007,16.07999992
IRWIN FINANCIAL,5/29/2007,16.09000015
IRWIN FINANCIAL,5/30/2007,15.97999954
IRWIN FINANCIAL,5/31/2007,15.89999962
IRWIN FINANCIAL,6/1/2007,16.04999924
IRWIN FINANCIAL,6/4/2007,16.17000008
IRWIN FINANCIAL,6/5/2007,15.67000008
IRWIN FINANCIAL,6/6/2007,15.65999985
IRWIN FINANCIAL,6/7/2007,15.46000004
IRWIN FINANCIAL,6/8/2007,15.71000004
IRWIN FINANCIAL,6/11/2007,15.5
IRWIN FINANCIAL,6/12/2007,15.14000034
IRWIN FINANCIAL,6/13/2007,15.25
IRWIN FINANCIAL,6/14/2007,15.31000042
IRWIN FINANCIAL,6/15/2007,15.51000023
IRWIN FINANCIAL,6/18/2007,15.31000042
IRWIN FINANCIAL,6/19/2007,15.21000004
IRWIN FINANCIAL,6/20/2007,14.84000015
IRWIN FINANCIAL,6/21/2007,14.75
IRWIN FINANCIAL,6/22/2007,14.76000023
IRWIN FINANCIAL,6/25/2007,14.77999973
IRWIN FINANCIAL,6/26/2007,14.81999969
IRWIN FINANCIAL,6/27/2007,15.02999973
IRWIN FINANCIAL,6/28/2007,15.11999989
IRWIN FINANCIAL,6/29/2007,14.97000027
IRWIN FINANCIAL,7/2/2007,14.93999958
IRWIN FINANCIAL,7/3/2007,14.92000008
IRWIN FINANCIAL,7/5/2007,14.77999973
IRWIN FINANCIAL,7/6/2007,14.85000038
IRWIN FINANCIAL,7/9/2007,14.97999954
IRWIN FINANCIAL,7/10/2007,14.52999973
IRWIN FINANCIAL,7/11/2007,14.31000042
IRWIN FINANCIAL,7/12/2007,14.39999962
IRWIN FINANCIAL,7/13/2007,14.18999958
IRWIN FINANCIAL,7/16/2007,14
IRWIN FINANCIAL,7/17/2007,14.06999969
IRWIN FINANCIAL,7/18/2007,13.85000038
IRWIN FINANCIAL,7/19/2007,14.43000031
IRWIN FINANCIAL,7/20/2007,13.93999958
IRWIN FINANCIAL,7/23/2007,13.72000027
IRWIN FINANCIAL,7/24/2007,12.97999954
IRWIN FINANCIAL,7/25/2007,12.90999985
IRWIN FINANCIAL,7/26/2007,12.43999958
IRWIN FINANCIAL,7/27/2007,12.09000015
IRWIN FINANCIAL,7/30/2007,12.30000019
IRWIN FINANCIAL,7/31/2007,11.72000027
IRWIN FINANCIAL,8/1/2007,11.80000019
IRWIN FINANCIAL,8/2/2007,11.07999992
IRWIN FINANCIAL,8/3/2007,10.27000046
IRWIN FINANCIAL,8/6/2007,10
IRWIN FINANCIAL,8/7/2007,9.760000229
IRWIN FINANCIAL,8/8/2007,10.90999985
IRWIN FINANCIAL,8/9/2007,11.22999954
IRWIN FINANCIAL,8/10/2007,10.60999966
IRWIN FINANCIAL,8/13/2007,10.03999996
IRWIN FINANCIAL,8/14/2007,9.75
IRWIN FINANCIAL,8/15/2007,9.529999733
IRWIN FINANCIAL,8/16/2007,10.07999992
IRWIN FINANCIAL,8/17/2007,10.96000004
IRWIN FINANCIAL,8/20/2007,10.97999954
IRWIN FINANCIAL,8/21/2007,11.03999996
IRWIN FINANCIAL,8/22/2007,11.55000019
IRWIN FINANCIAL,8/23/2007,11.15999985
IRWIN FINANCIAL,8/24/2007,11.22000027
IRWIN FINANCIAL,8/27/2007,10.93000031
IRWIN FINANCIAL,8/28/2007,10.30000019
IRWIN FINANCIAL,8/29/2007,10.56999969
IRWIN FINANCIAL,8/30/2007,10.35000038
IRWIN FINANCIAL,8/31/2007,10.64999962
IRWIN FINANCIAL,9/4/2007,11.14999962
IRWIN FINANCIAL,9/5/2007,10.47000027
IRWIN FINANCIAL,9/6/2007,10.07999992
IRWIN FINANCIAL,9/7/2007,10.09000015
IRWIN FINANCIAL,9/10/2007,10
IRWIN FINANCIAL,9/11/2007,10.34000015
IRWIN FINANCIAL,9/12/2007,9.869999886
IRWIN FINANCIAL,9/13/2007,10.01000023
IRWIN FINANCIAL,9/14/2007,10.55000019
IRWIN FINANCIAL,9/17/2007,10.48999977
IRWIN FINANCIAL,9/18/2007,11.52000046
IRWIN FINANCIAL,9/19/2007,11.89999962
IRWIN FINANCIAL,9/20/2007,11.65999985
IRWIN FINANCIAL,9/21/2007,11.56000042
IRWIN FINANCIAL,9/24/2007,11.09000015
IRWIN FINANCIAL,9/25/2007,10.97999954
IRWIN FINANCIAL,9/26/2007,11.19999981
IRWIN FINANCIAL,9/27/2007,11.42000008
IRWIN FINANCIAL,9/28/2007,11.02000046
IRWIN FINANCIAL,10/1/2007,11.81000042
IRWIN FINANCIAL,10/2/2007,11.94999981
IRWIN FINANCIAL,10/3/2007,11.81000042
IRWIN FINANCIAL,10/4/2007,11.84000015
IRWIN FINANCIAL,10/5/2007,12.01000023
IRWIN FINANCIAL,10/8/2007,11.89000034
IRWIN FINANCIAL,10/9/2007,11.92000008
IRWIN FINANCIAL,10/10/2007,11.82999992
IRWIN FINANCIAL,10/11/2007,11.75
IRWIN FINANCIAL,10/12/2007,11.57999992
IRWIN FINANCIAL,10/15/2007,11.23999977
IRWIN FINANCIAL,10/16/2007,10.82999992
IRWIN FINANCIAL,10/17/2007,10.60000038
IRWIN FINANCIAL,10/18/2007,10.56000042
IRWIN FINANCIAL,10/19/2007,10.07999992
IRWIN FINANCIAL,10/22/2007,9.989999771
IRWIN FINANCIAL,10/23/2007,9.819999695
IRWIN FINANCIAL,10/24/2007,9.539999962
IRWIN FINANCIAL,10/25/2007,9.470000267
IRWIN FINANCIAL,10/26/2007,9.890000343
IRWIN FINANCIAL,10/29/2007,9.989999771
IRWIN FINANCIAL,10/30/2007,9.920000076
IRWIN FINANCIAL,10/31/2007,9.640000343
IRWIN FINANCIAL,11/1/2007,9
IRWIN FINANCIAL,11/2/2007,8.840000153
IRWIN FINANCIAL,11/5/2007,8.819999695
IRWIN FINANCIAL,11/6/2007,8.850000381
IRWIN FINANCIAL,11/7/2007,7.929999828
IRWIN FINANCIAL,11/8/2007,8.329999924
IRWIN FINANCIAL,11/9/2007,8.449999809
IRWIN FINANCIAL,11/12/2007,9.390000343
IRWIN FINANCIAL,11/13/2007,9.680000305
IRWIN FINANCIAL,11/14/2007,9.56000042
IRWIN FINANCIAL,11/15/2007,9.170000076
IRWIN FINANCIAL,11/16/2007,8.710000038
IRWIN FINANCIAL,11/19/2007,8.390000343
IRWIN FINANCIAL,11/20/2007,8.5
IRWIN FINANCIAL,11/21/2007,8.75
IRWIN FINANCIAL,11/23/2007,8.909999847
IRWIN FINANCIAL,11/26/2007,8.710000038
IRWIN FINANCIAL,11/27/2007,8.420000076
IRWIN FINANCIAL,11/28/2007,8.590000153
IRWIN FINANCIAL,11/29/2007,8.340000153
IRWIN FINANCIAL,11/30/2007,8.130000114
